# unidec_export
8.197632598876953125e+01,1.202200000000000000e+04
6.793860626220703125e+01,1.202300000000000000e+04
5.682654953002929688e+01,1.202400000000000000e+04
4.771436691284179688e+01,1.202500000000000000e+04
4.109687423706054688e+01,1.202600000000000000e+04
3.565337371826171875e+01,1.202700000000000000e+04
3.093263626098632812e+01,1.202800000000000000e+04
2.663804817199707031e+01,1.202900000000000000e+04
2.262579727172851562e+01,1.203000000000000000e+04
1.887321472167968750e+01,1.203100000000000000e+04
1.542744064331054688e+01,1.203200000000000000e+04
1.236326980590820312e+01,1.203300000000000000e+04
9.752239227294921875e+00,1.203400000000000000e+04
7.597060203552246094e+00,1.203500000000000000e+04
5.907552719116210938e+00,1.203600000000000000e+04
4.928448677062988281e+00,1.203700000000000000e+04
4.282827854156494141e+00,1.203800000000000000e+04
4.053452014923095703e+00,1.203900000000000000e+04
4.051971435546875000e+00,1.204000000000000000e+04
4.542530536651611328e+00,1.204100000000000000e+04
5.356980323791503906e+00,1.204200000000000000e+04
6.268090724945068359e+00,1.204300000000000000e+04
7.308790206909179688e+00,1.204400000000000000e+04
8.399043083190917969e+00,1.204500000000000000e+04
9.451191902160644531e+00,1.204600000000000000e+04
1.037946891784667969e+01,1.204700000000000000e+04
1.110289001464843750e+01,1.204800000000000000e+04
1.155675506591796875e+01,1.204900000000000000e+04
1.170227050781250000e+01,1.205000000000000000e+04
1.152984619140625000e+01,1.205100000000000000e+04
1.106137466430664062e+01,1.205200000000000000e+04
1.034675502777099609e+01,1.205300000000000000e+04
9.454813957214355469e+00,1.205400000000000000e+04
8.467256546020507812e+00,1.205500000000000000e+04
7.144371032714843750e+00,1.205600000000000000e+04
6.356553077697753906e+00,1.205700000000000000e+04
5.642084598541259766e+00,1.205800000000000000e+04
5.004290103912353516e+00,1.205900000000000000e+04
4.479722023010253906e+00,1.206000000000000000e+04
4.117256164550781250e+00,1.206100000000000000e+04
3.896855354309082031e+00,1.206200000000000000e+04
3.784386157989501953e+00,1.206300000000000000e+04
3.750103473663330078e+00,1.206400000000000000e+04
3.762353658676147461e+00,1.206500000000000000e+04
3.794939517974853516e+00,1.206600000000000000e+04
3.830438137054443359e+00,1.206700000000000000e+04
3.861728429794311523e+00,1.206800000000000000e+04
3.893047332763671875e+00,1.206900000000000000e+04
3.939638853073120117e+00,1.207000000000000000e+04
4.026643753051757812e+00,1.207100000000000000e+04
4.188117504119873047e+00,1.207200000000000000e+04
4.466008663177490234e+00,1.207300000000000000e+04
4.907907485961914062e+00,1.207400000000000000e+04
5.567192077636718750e+00,1.207500000000000000e+04
6.502167224884033203e+00,1.207600000000000000e+04
7.770010948181152344e+00,1.207700000000000000e+04
9.429238319396972656e+00,1.207800000000000000e+04
1.091889476776123047e+01,1.207900000000000000e+04
1.399265861511230469e+01,1.208000000000000000e+04
1.716556358337402344e+01,1.208100000000000000e+04
2.067829322814941406e+01,1.208200000000000000e+04
2.455797195434570312e+01,1.208300000000000000e+04
2.856281089782714844e+01,1.208400000000000000e+04
3.236396026611328125e+01,1.208500000000000000e+04
3.673231506347656250e+01,1.208600000000000000e+04
3.985114288330078125e+01,1.208700000000000000e+04
4.295610046386718750e+01,1.208800000000000000e+04
4.465673065185546875e+01,1.208900000000000000e+04
4.525222015380859375e+01,1.209000000000000000e+04
4.465357208251953125e+01,1.209100000000000000e+04
4.286119842529296875e+01,1.209200000000000000e+04
4.004808807373046875e+01,1.209300000000000000e+04
3.645167541503906250e+01,1.209400000000000000e+04
3.236214447021484375e+01,1.209500000000000000e+04
2.807614707946777344e+01,1.209600000000000000e+04
2.388273239135742188e+01,1.209700000000000000e+04
2.001018142700195312e+01,1.209800000000000000e+04
1.577946472167968750e+01,1.209900000000000000e+04
1.380430316925048828e+01,1.210000000000000000e+04
1.161055850982666016e+01,1.210100000000000000e+04
9.989365577697753906e+00,1.210200000000000000e+04
8.890268325805664062e+00,1.210300000000000000e+04
8.231788635253906250e+00,1.210400000000000000e+04
7.931313037872314453e+00,1.210500000000000000e+04
7.909801483154296875e+00,1.210600000000000000e+04
8.101467132568359375e+00,1.210700000000000000e+04
8.454742431640625000e+00,1.210800000000000000e+04
8.933130264282226562e+00,1.210900000000000000e+04
8.987789154052734375e+00,1.211000000000000000e+04
1.001974105834960938e+01,1.211100000000000000e+04
1.092676734924316406e+01,1.211200000000000000e+04
1.174272823333740234e+01,1.211300000000000000e+04
1.261584949493408203e+01,1.211400000000000000e+04
1.352928256988525391e+01,1.211500000000000000e+04
1.445255088806152344e+01,1.211600000000000000e+04
1.534615707397460938e+01,1.211700000000000000e+04
1.606598281860351562e+01,1.211800000000000000e+04
1.678944587707519531e+01,1.211900000000000000e+04
1.731021499633789062e+01,1.212000000000000000e+04
1.753287506103515625e+01,1.212100000000000000e+04
1.746221351623535156e+01,1.212200000000000000e+04
1.707904434204101562e+01,1.212300000000000000e+04
1.639187240600585938e+01,1.212400000000000000e+04
1.543497848510742188e+01,1.212500000000000000e+04
1.426893043518066406e+01,1.212600000000000000e+04
1.297286415100097656e+01,1.212700000000000000e+04
1.163045406341552734e+01,1.212800000000000000e+04
1.032758426666259766e+01,1.212900000000000000e+04
9.135623931884765625e+00,1.213000000000000000e+04
8.108902931213378906e+00,1.213100000000000000e+04
7.283058643341064453e+00,1.213200000000000000e+04
6.671947956085205078e+00,1.213300000000000000e+04
6.279162883758544922e+00,1.213400000000000000e+04
6.101370811462402344e+00,1.213500000000000000e+04
6.139839172363281250e+00,1.213600000000000000e+04
6.214140415191650391e+00,1.213700000000000000e+04
6.694946289062500000e+00,1.213800000000000000e+04
7.827896595001220703e+00,1.213900000000000000e+04
9.141530036926269531e+00,1.214000000000000000e+04
1.106258392333984375e+01,1.214100000000000000e+04
1.373026466369628906e+01,1.214200000000000000e+04
1.737546920776367188e+01,1.214300000000000000e+04
2.219879913330078125e+01,1.214400000000000000e+04
2.841507720947265625e+01,1.214500000000000000e+04
3.618387603759765625e+01,1.214600000000000000e+04
4.558689880371093750e+01,1.214700000000000000e+04
5.659073638916015625e+01,1.214800000000000000e+04
6.898220825195312500e+01,1.214900000000000000e+04
8.239010620117187500e+01,1.215000000000000000e+04
9.620487976074218750e+01,1.215100000000000000e+04
1.090612411499023438e+02,1.215200000000000000e+04
1.175536270141601562e+02,1.215300000000000000e+04
1.321412200927734375e+02,1.215400000000000000e+04
1.394768981933593750e+02,1.215500000000000000e+04
1.434209899902343750e+02,1.215600000000000000e+04
1.437830200195312500e+02,1.215700000000000000e+04
1.349153289794921875e+02,1.215800000000000000e+04
1.320402221679687500e+02,1.215900000000000000e+04
1.273982391357421875e+02,1.216000000000000000e+04
1.191970062255859375e+02,1.216100000000000000e+04
1.116372985839843750e+02,1.216200000000000000e+04
1.059439544677734375e+02,1.216300000000000000e+04
1.031139297485351562e+02,1.216400000000000000e+04
1.037020874023437500e+02,1.216500000000000000e+04
1.079038467407226562e+02,1.216600000000000000e+04
1.149151916503906250e+02,1.216700000000000000e+04
1.256469879150390625e+02,1.216800000000000000e+04
1.373081817626953125e+02,1.216900000000000000e+04
1.490923461914062500e+02,1.217000000000000000e+04
1.595544433593750000e+02,1.217100000000000000e+04
1.673170471191406250e+02,1.217200000000000000e+04
1.627992401123046875e+02,1.217300000000000000e+04
1.697284088134765625e+02,1.217400000000000000e+04
1.656000671386718750e+02,1.217500000000000000e+04
1.560747222900390625e+02,1.217600000000000000e+04
1.429708557128906250e+02,1.217700000000000000e+04
1.273479919433593750e+02,1.217800000000000000e+04
1.104404907226562500e+02,1.217900000000000000e+04
9.341337585449218750e+01,1.218000000000000000e+04
7.730985260009765625e+01,1.218100000000000000e+04
6.285364532470703125e+01,1.218200000000000000e+04
5.049847412109375000e+01,1.218300000000000000e+04
4.040521621704101562e+01,1.218400000000000000e+04
3.246965789794921875e+01,1.218500000000000000e+04
2.644178581237792969e+01,1.218600000000000000e+04
2.197598648071289062e+01,1.218700000000000000e+04
1.871239852905273438e+01,1.218800000000000000e+04
1.630623626708984375e+01,1.218900000000000000e+04
1.448142433166503906e+01,1.219000000000000000e+04
1.302489471435546875e+01,1.219100000000000000e+04
1.174429988861083984e+01,1.219200000000000000e+04
1.063412570953369141e+01,1.219300000000000000e+04
9.698991775512695312e+00,1.219400000000000000e+04
8.773120880126953125e+00,1.219500000000000000e+04
7.922380447387695312e+00,1.219600000000000000e+04
7.154099464416503906e+00,1.219700000000000000e+04
6.478579998016357422e+00,1.219800000000000000e+04
5.908283233642578125e+00,1.219900000000000000e+04
5.455647945404052734e+00,1.220000000000000000e+04
5.135183811187744141e+00,1.220100000000000000e+04
4.961583614349365234e+00,1.220200000000000000e+04
4.949511528015136719e+00,1.220300000000000000e+04
4.809411525726318359e+00,1.220400000000000000e+04
5.141158103942871094e+00,1.220500000000000000e+04
5.949291706085205078e+00,1.220600000000000000e+04
6.598960876464843750e+00,1.220700000000000000e+04
7.357306003570556641e+00,1.220800000000000000e+04
8.172770500183105469e+00,1.220900000000000000e+04
8.984878540039062500e+00,1.221000000000000000e+04
9.521358489990234375e+00,1.221100000000000000e+04
1.033414363861083984e+01,1.221200000000000000e+04
1.078996849060058594e+01,1.221300000000000000e+04
1.103356933593750000e+01,1.221400000000000000e+04
1.107378959655761719e+01,1.221500000000000000e+04
1.093211174011230469e+01,1.221600000000000000e+04
1.065303325653076172e+01,1.221700000000000000e+04
1.029869270324707031e+01,1.221800000000000000e+04
9.942625045776367188e+00,1.221900000000000000e+04
9.661885261535644531e+00,1.222000000000000000e+04
9.530188560485839844e+00,1.222100000000000000e+04
9.611188888549804688e+00,1.222200000000000000e+04
9.952821731567382812e+00,1.222300000000000000e+04
1.058465194702148438e+01,1.222400000000000000e+04
1.151528453826904297e+01,1.222500000000000000e+04
1.273396778106689453e+01,1.222600000000000000e+04
1.421213340759277344e+01,1.222700000000000000e+04
1.591026210784912109e+01,1.222800000000000000e+04
1.778141975402832031e+01,1.222900000000000000e+04
1.978492355346679688e+01,1.223000000000000000e+04
2.187839889526367188e+01,1.223100000000000000e+04
2.403369331359863281e+01,1.223200000000000000e+04
2.584434700012207031e+01,1.223300000000000000e+04
2.838250160217285156e+01,1.223400000000000000e+04
3.063220405578613281e+01,1.223500000000000000e+04
3.276595687866210938e+01,1.223600000000000000e+04
3.476698684692382812e+01,1.223700000000000000e+04
3.521102523803710938e+01,1.223800000000000000e+04
3.736738204956054688e+01,1.223900000000000000e+04
3.895466995239257812e+01,1.224000000000000000e+04
3.938153457641601562e+01,1.224100000000000000e+04
3.919134140014648438e+01,1.224200000000000000e+04
3.836943435668945312e+01,1.224300000000000000e+04
3.695872116088867188e+01,1.224400000000000000e+04
3.505656814575195312e+01,1.224500000000000000e+04
3.279901504516601562e+01,1.224600000000000000e+04
3.034472274780273438e+01,1.224700000000000000e+04
2.785276794433593750e+01,1.224800000000000000e+04
2.545827865600585938e+01,1.224900000000000000e+04
2.326080131530761719e+01,1.225000000000000000e+04
2.131743240356445312e+01,1.225100000000000000e+04
1.963979530334472656e+01,1.225200000000000000e+04
1.820658874511718750e+01,1.225300000000000000e+04
1.697277259826660156e+01,1.225400000000000000e+04
1.588448333740234375e+01,1.225500000000000000e+04
1.489077758789062500e+01,1.225600000000000000e+04
1.395921134948730469e+01,1.225700000000000000e+04
1.307953834533691406e+01,1.225800000000000000e+04
1.225932312011718750e+01,1.225900000000000000e+04
1.153422927856445312e+01,1.226000000000000000e+04
1.095556640625000000e+01,1.226100000000000000e+04
1.058185386657714844e+01,1.226200000000000000e+04
1.046429824829101562e+01,1.226300000000000000e+04
1.065855216979980469e+01,1.226400000000000000e+04
1.117529106140136719e+01,1.226500000000000000e+04
1.199880409240722656e+01,1.226600000000000000e+04
1.308329582214355469e+01,1.226700000000000000e+04
1.434513568878173828e+01,1.226800000000000000e+04
1.567431449890136719e+01,1.226900000000000000e+04
1.694192314147949219e+01,1.227000000000000000e+04
1.802019882202148438e+01,1.227100000000000000e+04
1.879333114624023438e+01,1.227200000000000000e+04
1.917556953430175781e+01,1.227300000000000000e+04
1.912019348144531250e+01,1.227400000000000000e+04
1.862399864196777344e+01,1.227500000000000000e+04
1.772647476196289062e+01,1.227600000000000000e+04
1.650214004516601562e+01,1.227700000000000000e+04
1.504666519165039062e+01,1.227800000000000000e+04
1.346772575378417969e+01,1.227900000000000000e+04
1.186582469940185547e+01,1.228000000000000000e+04
1.033071517944335938e+01,1.228100000000000000e+04
8.928212165832519531e+00,1.228200000000000000e+04
7.701766967773437500e+00,1.228300000000000000e+04
6.672822952270507812e+00,1.228400000000000000e+04
5.840207576751708984e+00,1.228500000000000000e+04
5.191424369812011719e+00,1.228600000000000000e+04
4.702597618103027344e+00,1.228700000000000000e+04
4.347145557403564453e+00,1.228800000000000000e+04
4.097332477569580078e+00,1.228900000000000000e+04
3.928694725036621094e+00,1.229000000000000000e+04
3.609241247177124023e+00,1.229100000000000000e+04
3.690990924835205078e+00,1.229200000000000000e+04
3.736621856689453125e+00,1.229300000000000000e+04
3.753474235534667969e+00,1.229400000000000000e+04
3.812657594680786133e+00,1.229500000000000000e+04
3.932307720184326172e+00,1.229600000000000000e+04
4.140083312988281250e+00,1.229700000000000000e+04
4.475458145141601562e+00,1.229800000000000000e+04
4.997385025024414062e+00,1.229900000000000000e+04
5.784152507781982422e+00,1.230000000000000000e+04
6.903204441070556641e+00,1.230100000000000000e+04
8.476346969604492188e+00,1.230200000000000000e+04
1.060143661499023438e+01,1.230300000000000000e+04
1.333377838134765625e+01,1.230400000000000000e+04
1.672787857055664062e+01,1.230500000000000000e+04
1.927257919311523438e+01,1.230600000000000000e+04
2.488983917236328125e+01,1.230700000000000000e+04
2.999573326110839844e+01,1.230800000000000000e+04
3.564859771728515625e+01,1.230900000000000000e+04
4.071554183959960938e+01,1.231000000000000000e+04
4.530688476562500000e+01,1.231100000000000000e+04
4.908373260498046875e+01,1.231200000000000000e+04
5.177033996582031250e+01,1.231300000000000000e+04
5.317660522460937500e+01,1.231400000000000000e+04
5.323465728759765625e+01,1.231500000000000000e+04
5.200927352905273438e+01,1.231600000000000000e+04
4.960821533203125000e+01,1.231700000000000000e+04
4.559389495849609375e+01,1.231800000000000000e+04
4.288731384277343750e+01,1.231900000000000000e+04
3.908929824829101562e+01,1.232000000000000000e+04
3.544505310058593750e+01,1.232100000000000000e+04
3.221155548095703125e+01,1.232200000000000000e+04
2.955129814147949219e+01,1.232300000000000000e+04
2.755530166625976562e+01,1.232400000000000000e+04
2.621459579467773438e+01,1.232500000000000000e+04
2.544836997985839844e+01,1.232600000000000000e+04
2.512989807128906250e+01,1.232700000000000000e+04
2.510234832763671875e+01,1.232800000000000000e+04
2.520829200744628906e+01,1.232900000000000000e+04
2.531330108642578125e+01,1.233000000000000000e+04
2.532404708862304688e+01,1.233100000000000000e+04
2.519743919372558594e+01,1.233200000000000000e+04
2.494076156616210938e+01,1.233300000000000000e+04
2.460062980651855469e+01,1.233400000000000000e+04
2.424763679504394531e+01,1.233500000000000000e+04
2.395345687866210938e+01,1.233600000000000000e+04
2.371962356567382812e+01,1.233700000000000000e+04
2.375222396850585938e+01,1.233800000000000000e+04
2.386787414550781250e+01,1.233900000000000000e+04
2.390911865234375000e+01,1.234000000000000000e+04
2.317049407958984375e+01,1.234100000000000000e+04
2.464391708374023438e+01,1.234200000000000000e+04
2.486902236938476562e+01,1.234300000000000000e+04
2.501956176757812500e+01,1.234400000000000000e+04
2.509785461425781250e+01,1.234500000000000000e+04
2.512941741943359375e+01,1.234600000000000000e+04
2.515464973449707031e+01,1.234700000000000000e+04
2.521482467651367188e+01,1.234800000000000000e+04
2.533758735656738281e+01,1.234900000000000000e+04
2.552721977233886719e+01,1.235000000000000000e+04
2.575734138488769531e+01,1.235100000000000000e+04
2.591760063171386719e+01,1.235200000000000000e+04
2.592877769470214844e+01,1.235300000000000000e+04
2.606621170043945312e+01,1.235400000000000000e+04
2.579624176025390625e+01,1.235500000000000000e+04
2.525284194946289062e+01,1.235600000000000000e+04
2.443780708312988281e+01,1.235700000000000000e+04
2.189560890197753906e+01,1.235800000000000000e+04
2.222562026977539062e+01,1.235900000000000000e+04
2.109816551208496094e+01,1.236000000000000000e+04
2.016061019897460938e+01,1.236100000000000000e+04
1.959713935852050781e+01,1.236200000000000000e+04
1.971418190002441406e+01,1.236300000000000000e+04
2.089496612548828125e+01,1.236400000000000000e+04
2.310302734375000000e+01,1.236500000000000000e+04
2.667267036437988281e+01,1.236600000000000000e+04
3.179103088378906250e+01,1.236700000000000000e+04
3.858511352539062500e+01,1.236800000000000000e+04
4.711683273315429688e+01,1.236900000000000000e+04
5.702995681762695312e+01,1.237000000000000000e+04
6.883348083496093750e+01,1.237100000000000000e+04
8.229262542724609375e+01,1.237200000000000000e+04
9.474082183837890625e+01,1.237300000000000000e+04
1.099782485961914062e+02,1.237400000000000000e+04
1.251964111328125000e+02,1.237500000000000000e+04
1.386866760253906250e+02,1.237600000000000000e+04
1.505583343505859375e+02,1.237700000000000000e+04
1.600706787109375000e+02,1.237800000000000000e+04
1.665124359130859375e+02,1.237900000000000000e+04
1.693171691894531250e+02,1.238000000000000000e+04
1.681748046875000000e+02,1.238100000000000000e+04
1.630867004394531250e+02,1.238200000000000000e+04
1.544363403320312500e+02,1.238300000000000000e+04
1.429634704589843750e+02,1.238400000000000000e+04
1.296740875244140625e+02,1.238500000000000000e+04
1.157383117675781250e+02,1.238600000000000000e+04
1.002664184570312500e+02,1.238700000000000000e+04
9.021714019775390625e+01,1.238800000000000000e+04
8.031034851074218750e+01,1.238900000000000000e+04
7.278510284423828125e+01,1.239000000000000000e+04
6.704969787597656250e+01,1.239100000000000000e+04
6.442859649658203125e+01,1.239200000000000000e+04
6.278686523437500000e+01,1.239300000000000000e+04
6.279046630859375000e+01,1.239400000000000000e+04
6.548369598388671875e+01,1.239500000000000000e+04
6.866728210449218750e+01,1.239600000000000000e+04
7.368682861328125000e+01,1.239700000000000000e+04
8.101074981689453125e+01,1.239800000000000000e+04
9.108078002929687500e+01,1.239900000000000000e+04
1.040930786132812500e+02,1.240000000000000000e+04
1.186895980834960938e+02,1.240100000000000000e+04
1.373666381835937500e+02,1.240200000000000000e+04
1.570456237792968750e+02,1.240300000000000000e+04
1.766871032714843750e+02,1.240400000000000000e+04
1.961761169433593750e+02,1.240500000000000000e+04
2.156446380615234375e+02,1.240600000000000000e+04
2.363783874511718750e+02,1.240700000000000000e+04
2.583750915527343750e+02,1.240800000000000000e+04
2.819552612304687500e+02,1.240900000000000000e+04
3.213410034179687500e+02,1.241000000000000000e+04
3.694556884765625000e+02,1.241100000000000000e+04
4.230476074218750000e+02,1.241200000000000000e+04
4.826671142578125000e+02,1.241300000000000000e+04
5.421114501953125000e+02,1.241400000000000000e+04
6.145916748046875000e+02,1.241500000000000000e+04
6.767718505859375000e+02,1.241600000000000000e+04
7.273703613281250000e+02,1.241700000000000000e+04
7.637211914062500000e+02,1.241800000000000000e+04
7.833013305664062500e+02,1.241900000000000000e+04
7.856070556640625000e+02,1.242000000000000000e+04
7.720079345703125000e+02,1.242100000000000000e+04
7.454104003906250000e+02,1.242200000000000000e+04
7.095836181640625000e+02,1.242300000000000000e+04
6.683077392578125000e+02,1.242400000000000000e+04
6.249462890625000000e+02,1.242500000000000000e+04
5.681807861328125000e+02,1.242600000000000000e+04
5.360595703125000000e+02,1.242700000000000000e+04
5.030057067871093750e+02,1.242800000000000000e+04
4.676372375488281250e+02,1.242900000000000000e+04
4.349052124023437500e+02,1.243000000000000000e+04
4.014731445312500000e+02,1.243100000000000000e+04
3.735816040039062500e+02,1.243200000000000000e+04
3.496215209960937500e+02,1.243300000000000000e+04
3.251714172363281250e+02,1.243400000000000000e+04
3.028510742187500000e+02,1.243500000000000000e+04
2.814660034179687500e+02,1.243600000000000000e+04
2.629328308105468750e+02,1.243700000000000000e+04
2.498800506591796875e+02,1.243800000000000000e+04
2.391146392822265625e+02,1.243900000000000000e+04
2.269042205810546875e+02,1.244000000000000000e+04
2.190672760009765625e+02,1.244100000000000000e+04
2.193769836425781250e+02,1.244200000000000000e+04
2.173765869140625000e+02,1.244300000000000000e+04
2.170088500976562500e+02,1.244400000000000000e+04
2.137106628417968750e+02,1.244500000000000000e+04
2.175357360839843750e+02,1.244600000000000000e+04
2.202851257324218750e+02,1.244700000000000000e+04
2.210826416015625000e+02,1.244800000000000000e+04
2.212431945800781250e+02,1.244900000000000000e+04
2.208901367187500000e+02,1.245000000000000000e+04
2.204682922363281250e+02,1.245100000000000000e+04
2.206794433593750000e+02,1.245200000000000000e+04
2.223341827392578125e+02,1.245300000000000000e+04
2.261656799316406250e+02,1.245400000000000000e+04
2.271058349609375000e+02,1.245500000000000000e+04
2.414013214111328125e+02,1.245600000000000000e+04
2.529815063476562500e+02,1.245700000000000000e+04
2.655776062011718750e+02,1.245800000000000000e+04
2.784710388183593750e+02,1.245900000000000000e+04
2.907573242187500000e+02,1.246000000000000000e+04
3.020920410156250000e+02,1.246100000000000000e+04
3.129555053710937500e+02,1.246200000000000000e+04
3.247681884765625000e+02,1.246300000000000000e+04
3.400608520507812500e+02,1.246400000000000000e+04
3.621445922851562500e+02,1.246500000000000000e+04
3.908379516601562500e+02,1.246600000000000000e+04
4.391467285156250000e+02,1.246700000000000000e+04
5.027023010253906250e+02,1.246800000000000000e+04
5.764032592773437500e+02,1.246900000000000000e+04
6.725010986328125000e+02,1.247000000000000000e+04
7.736140747070312500e+02,1.247100000000000000e+04
8.716046752929687500e+02,1.247200000000000000e+04
9.615497436523437500e+02,1.247300000000000000e+04
1.062076171875000000e+03,1.247400000000000000e+04
1.132218872070312500e+03,1.247500000000000000e+04
1.184366088867187500e+03,1.247600000000000000e+04
1.217869873046875000e+03,1.247700000000000000e+04
1.227904296875000000e+03,1.247800000000000000e+04
1.207715820312500000e+03,1.247900000000000000e+04
1.192423583984375000e+03,1.248000000000000000e+04
1.143392333984375000e+03,1.248100000000000000e+04
1.085538208007812500e+03,1.248200000000000000e+04
1.031393554687500000e+03,1.248300000000000000e+04
9.922799072265625000e+02,1.248400000000000000e+04
9.702060546875000000e+02,1.248500000000000000e+04
9.715296020507812500e+02,1.248600000000000000e+04
1.012568237304687500e+03,1.248700000000000000e+04
1.063362304687500000e+03,1.248800000000000000e+04
1.119409790039062500e+03,1.248900000000000000e+04
1.229200439453125000e+03,1.249000000000000000e+04
1.286517578125000000e+03,1.249100000000000000e+04
1.459787597656250000e+03,1.249200000000000000e+04
1.581592285156250000e+03,1.249300000000000000e+04
1.714035400390625000e+03,1.249400000000000000e+04
1.833985717773437500e+03,1.249500000000000000e+04
1.919496948242187500e+03,1.249600000000000000e+04
1.984802734375000000e+03,1.249700000000000000e+04
1.984975097656250000e+03,1.249800000000000000e+04
1.931116943359375000e+03,1.249900000000000000e+04
1.830011230468750000e+03,1.250000000000000000e+04
1.696209960937500000e+03,1.250100000000000000e+04
1.547561401367187500e+03,1.250200000000000000e+04
1.396726440429687500e+03,1.250300000000000000e+04
1.271988769531250000e+03,1.250400000000000000e+04
1.167475952148437500e+03,1.250500000000000000e+04
1.092559326171875000e+03,1.250600000000000000e+04
1.047071777343750000e+03,1.250700000000000000e+04
1.024160888671875000e+03,1.250800000000000000e+04
1.016717163085937500e+03,1.250900000000000000e+04
1.040014892578125000e+03,1.251000000000000000e+04
1.058642944335937500e+03,1.251100000000000000e+04
1.062670654296875000e+03,1.251200000000000000e+04
1.063013793945312500e+03,1.251300000000000000e+04
1.036024291992187500e+03,1.251400000000000000e+04
1.005610168457031250e+03,1.251500000000000000e+04
9.591493530273437500e+02,1.251600000000000000e+04
9.221614990234375000e+02,1.251700000000000000e+04
9.057499389648437500e+02,1.251800000000000000e+04
9.125910644531250000e+02,1.251900000000000000e+04
9.456207275390625000e+02,1.252000000000000000e+04
9.929304199218750000e+02,1.252100000000000000e+04
1.041266479492187500e+03,1.252200000000000000e+04
1.103581787109375000e+03,1.252300000000000000e+04
1.143863525390625000e+03,1.252400000000000000e+04
1.165541625976562500e+03,1.252500000000000000e+04
1.149745239257812500e+03,1.252600000000000000e+04
1.153887695312500000e+03,1.252700000000000000e+04
1.144168945312500000e+03,1.252800000000000000e+04
1.140218505859375000e+03,1.252900000000000000e+04
1.146872314453125000e+03,1.253000000000000000e+04
1.164250854492187500e+03,1.253100000000000000e+04
1.181417724609375000e+03,1.253200000000000000e+04
1.180741210937500000e+03,1.253300000000000000e+04
1.144943603515625000e+03,1.253400000000000000e+04
1.057753051757812500e+03,1.253500000000000000e+04
9.289337158203125000e+02,1.253600000000000000e+04
7.948842773437500000e+02,1.253700000000000000e+04
6.614002075195312500e+02,1.253800000000000000e+04
5.488187255859375000e+02,1.253900000000000000e+04
4.580151367187500000e+02,1.254000000000000000e+04
3.954295043945312500e+02,1.254100000000000000e+04
3.583872070312500000e+02,1.254200000000000000e+04
3.438632507324218750e+02,1.254300000000000000e+04
3.568021850585937500e+02,1.254400000000000000e+04
4.234682006835937500e+02,1.254500000000000000e+04
6.018483886718750000e+02,1.254600000000000000e+04
